E_mm_a,E_mm_n_left,E_mm_n_right
1.014999999999669,-1.99,2.5
1.015999999999669,-1.99,2.5
1.0169999999996688,-1.99,2.5
1.0179999999996687,-1.99,2.5
1.0189999999996686,-1.99,2.5
1.0199999999996685,-1.99,2.5
1.0209999999996684,-1.99,2.5
1.0219999999996683,-1.99,2.5
1.0229999999996682,-1.99,2.5
1.023999999999668,-1.99,2.5
1.024999999999668,-1.99,2.5
1.0259999999996678,-1.99,2.5
1.0269999999996677,-1.99,2.5
1.0279999999996676,-1.99,2.5
1.0289999999996675,-1.99,2.5
1.0299999999996674,-1.99,2.5
1.0309999999996673,-1.99,2.5
1.0319999999996672,-1.99,2.5
1.032999999999667,-1.99,2.5
1.033999999999667,-1.99,2.5
1.0349999999996669,-1.99,2.5
1.0359999999996667,-1.99,2.5
1.0369999999996666,-1.99,2.5
1.0379999999996665,-1.99,2.5
1.0389999999996664,-1.99,2.5
1.0399999999996663,-1.99,2.5
1.0409999999996662,-1.99,2.5
1.041999999999666,-1.99,2.5
1.042999999999666,-1.99,2.5
1.0439999999996659,-1.99,2.5
1.0449999999996658,-1.99,2.5
1.0459999999996656,-1.99,2.5
1.0469999999996655,-1.99,2.5
1.0479999999996654,-1.99,2.5
1.0489999999996653,-1.99,2.5
1.0499999999996652,-1.99,2.5
1.050999999999665,-1.99,2.5
1.051999999999665,-1.99,2.5
1.0529999999996649,-1.99,2.5
1.0539999999996648,-1.99,2.5
1.0549999999996647,-1.99,2.5
1.0559999999996645,-1.99,2.5
1.0569999999996644,-1.99,2.5
1.0579999999996643,-1.99,2.5
1.0589999999996642,-1.99,2.5
1.059999999999664,-1.99,2.5
1.060999999999664,-1.99,2.5
1.0619999999996639,-1.99,2.5
1.0629999999996638,-1.99,2.5
1.0639999999996637,-1.99,2.5
1.0649999999996635,-1.99,2.5
1.0659999999996634,-1.99,2.5
1.0669999999996633,-1.99,2.5
1.0679999999996632,-1.99,2.5
1.068999999999663,-1.99,2.5
1.069999999999663,-1.99,2.5
1.0709999999996629,-1.99,2.5
1.0719999999996628,-1.99,2.5
1.0729999999996627,-1.99,2.5
1.0739999999996626,-1.99,2.5
1.0749999999996624,-1.99,2.5
1.0759999999996623,-1.99,2.5
1.0769999999996622,-1.99,2.5
1.0779999999996621,-1.99,2.5
1.078999999999662,-1.99,2.5
1.079999999999662,-1.99,2.5
1.0809999999996618,-1.99,2.5
1.0819999999996617,-1.99,2.5
1.0829999999996616,-1.99,2.5
1.0839999999996615,-1.99,2.5
1.0849999999996613,-1.99,2.5
1.0859999999996612,-1.99,2.5
1.0869999999996611,-1.99,2.5
1.087999999999661,-1.99,2.5
1.088999999999661,-1.99,2.5
1.0899999999996608,-1.99,2.5
1.0909999999996607,-1.99,2.5
1.0919999999996606,-1.99,2.5
1.0929999999996605,-1.99,2.5
1.0939999999996604,-1.99,2.5
1.0949999999996602,-1.99,2.5
1.0959999999996601,-1.99,2.5
1.09699999999966,-1.99,2.5
1.09799999999966,-1.99,2.5
1.0989999999996598,-1.99,2.5
1.0999999999996597,-1.99,2.5
1.1009999999996596,-1.99,2.5
1.1019999999996595,-1.99,2.5
1.1029999999996594,-1.99,2.5
1.1039999999996593,-1.99,2.5
1.1049999999996591,-1.99,2.5
1.105999999999659,-1.99,2.5
1.106999999999659,-1.99,2.5
1.1079999999996588,-1.99,2.5
1.1089999999996587,-1.99,2.5
1.1099999999996586,-1.99,2.5
1.1109999999996585,-1.99,2.5
1.1119999999996584,-1.99,2.5
1.1129999999996583,-1.99,2.5
1.1139999999996582,-1.99,2.5
1.114999999999658,-1.99,2.5
1.115999999999658,-1.99,2.5
1.1169999999996578,-1.99,2.5
1.1179999999996577,-1.99,2.5
1.1189999999996576,-1.99,2.5
1.1199999999996575,-1.99,2.5
1.1209999999996574,-1.99,2.5
1.1219999999996573,-1.99,2.5
1.1229999999996572,-1.99,2.5
1.123999999999657,-1.99,2.5
1.124999999999657,-1.99,2.5
1.1259999999996568,-1.99,2.5
1.1269999999996567,-1.99,2.5
1.1279999999996566,-1.99,2.5
1.1289999999996565,-1.99,2.5
1.1299999999996564,-1.99,2.5
1.1309999999996563,-1.99,2.5
1.1319999999996562,-1.99,2.5
1.132999999999656,-1.99,2.5
1.133999999999656,-1.99,2.5
1.1349999999996558,-1.99,2.5
1.1359999999996557,-1.99,2.5
1.1369999999996556,-1.99,2.5
1.1379999999996555,-1.99,2.5
1.1389999999996554,-1.99,2.5
1.1399999999996553,-1.99,2.5
1.1409999999996552,-1.99,2.5
1.141999999999655,-1.99,2.5
1.142999999999655,-1.99,2.5
1.1439999999996548,-1.99,2.5
1.1449999999996547,-1.99,2.5
1.1459999999996546,-1.99,2.5
1.1469999999996545,-1.99,2.5
1.1479999999996544,-1.99,2.5
1.1489999999996543,-1.99,2.5
1.1499999999996542,-1.99,2.5
1.150999999999654,-1.99,2.5
1.151999999999654,-1.99,2.5
1.1529999999996539,-1.99,2.5
1.1539999999996537,-1.99,2.5
1.1549999999996536,-1.99,2.5
1.1559999999996535,-1.99,2.5
1.1569999999996534,-1.99,2.5
1.1579999999996533,-1.99,2.5
1.1589999999996532,-1.99,2.5
1.159999999999653,-1.99,2.5
1.160999999999653,-1.99,2.5
1.1619999999996529,-1.99,2.5
1.1629999999996528,-1.99,2.5
1.1639999999996526,-1.99,2.5
1.1649999999996525,-1.99,2.5
1.1659999999996524,-1.99,2.5
1.1669999999996523,-1.99,2.5
1.1679999999996522,-1.99,2.5
1.168999999999652,-1.99,2.5
1.169999999999652,-1.99,2.5
1.1709999999996519,-1.99,2.5
1.1719999999996518,-1.99,2.5
1.1729999999996517,-1.99,2.5
1.1739999999996515,-1.99,2.5
1.1749999999996514,-1.99,2.5
1.1759999999996513,-1.99,2.5
1.1769999999996512,-1.99,2.5
1.177999999999651,-1.99,2.5
1.178999999999651,-1.99,2.5
1.1799999999996509,-1.99,2.5
1.1809999999996508,-1.99,2.5
1.1819999999996507,-1.99,2.5
1.1829999999996506,-1.99,2.5
1.1839999999996504,-1.99,2.5
1.1849999999996503,-1.99,2.5
1.1859999999996502,-1.99,2.5
1.1869999999996501,-1.99,2.5
1.18799999999965,-1.99,2.5
1.18899999999965,-1.99,2.5
1.1899999999996498,-1.99,2.5
1.1909999999996497,-1.99,2.5
1.1919999999996496,-1.99,2.5
1.1929999999996495,-1.99,2.5
1.1939999999996493,-1.99,2.5
1.1949999999996492,-1.99,2.5
1.1959999999996491,-1.99,2.5
1.196999999999649,-1.99,2.5
1.197999999999649,-1.99,2.5
1.1989999999996488,-1.99,2.5
1.1999999999996487,-1.99,2.5
1.2009999999996486,-1.99,2.5
1.2019999999996485,-1.99,2.5
1.2029999999996484,-1.99,2.5
1.2039999999996482,-1.99,2.5
1.2049999999996481,-1.99,2.5
1.205999999999648,-1.99,2.5
1.206999999999648,-1.99,2.5
1.2079999999996478,-1.99,2.5
1.2089999999996477,-1.99,2.5
1.2099999999996476,-1.99,2.5
1.2109999999996475,-1.99,2.5
1.2119999999996474,-1.99,2.5
1.2129999999996472,-1.99,2.5
1.2139999999996471,-1.99,2.5
1.214999999999647,-1.99,2.5
1.215999999999647,-1.99,2.5
1.2169999999996468,-1.99,2.5
1.2179999999996467,-1.99,2.5
1.2189999999996466,-1.99,2.5
1.2199999999996465,-1.99,2.5
1.2209999999996464,-1.99,2.5
1.2219999999996463,-1.99,2.5
1.2229999999996461,-1.99,2.5
1.223999999999646,-1.99,2.5
1.224999999999646,-1.99,2.5
1.2259999999996458,-1.99,2.5
1.2269999999996457,-1.99,2.5
1.2279999999996456,-1.99,2.5
1.2289999999996455,-1.99,2.5
1.2299999999996454,-1.99,2.5
1.2309999999996453,-1.99,2.5
1.2319999999996452,-1.99,2.5
1.232999999999645,-1.99,2.5
1.233999999999645,-1.99,2.5
1.2349999999996448,-1.99,2.5
1.2359999999996447,-1.99,2.5
1.2369999999996446,-1.99,2.5
1.2379999999996445,-1.99,2.5
1.2389999999996444,-1.99,2.5
1.2399999999996443,-1.99,2.5
1.2409999999996442,-1.99,2.5
1.241999999999644,-1.99,2.5
1.242999999999644,-1.99,2.5
1.2439999999996438,-1.99,2.5
1.2449999999996437,-1.99,2.5
1.2459999999996436,-1.99,2.5
1.2469999999996435,-1.99,2.5
1.2479999999996434,-1.99,2.5
1.2489999999996433,-1.99,2.5
1.2499999999996432,-1.99,2.5
1.250999999999643,-1.99,2.5
1.251999999999643,-1.99,2.5
1.2529999999996428,-1.99,2.5
1.2539999999996427,-1.99,2.5
1.2549999999996426,-1.99,2.5
1.2559999999996425,-1.99,2.5
1.2569999999996424,-1.99,2.5
1.2579999999996423,-1.99,2.5
1.2589999999996422,-1.99,2.5
1.259999999999642,-1.99,2.5
1.260999999999642,-1.99,2.5
1.2619999999996419,-1.99,2.5
1.2629999999996417,-1.99,2.5
1.2639999999996416,-1.99,2.5
1.2649999999996415,-1.99,2.5
1.2659999999996414,-1.99,2.5
1.2669999999996413,-1.99,2.5
1.2679999999996412,-1.99,2.5
1.268999999999641,-1.99,2.5
1.269999999999641,-1.99,2.5
1.2709999999996409,-1.99,2.5
1.2719999999996408,-1.99,2.5
1.2729999999996406,-1.99,2.5
1.2739999999996405,-1.99,2.5
1.2749999999996404,-1.99,2.5
1.2759999999996403,-1.99,2.5
1.2769999999996402,-1.99,2.5
1.27799999999964,-1.99,2.5
1.27899999999964,-1.99,2.5
1.2799999999996399,-1.99,2.5
1.2809999999996398,-1.99,2.5
1.2819999999996397,-1.99,2.5
1.2829999999996395,-1.99,2.5
1.2839999999996394,-1.99,2.5
1.2849999999996393,-1.99,2.5
1.2859999999996392,-1.99,2.5
1.286999999999639,-1.99,2.5
1.287999999999639,-1.99,2.5
1.2889999999996389,-1.99,2.5
1.2899999999996388,-1.99,2.5
1.2909999999996387,-1.99,2.5
1.2919999999996385,-1.99,2.5
1.2929999999996384,-1.99,2.5
1.2939999999996383,-1.99,2.5
1.2949999999996382,-1.99,2.5
1.295999999999638,-1.99,2.5
1.296999999999638,-1.99,2.5
1.2979999999996379,-1.99,2.5
1.2989999999996378,-1.99,2.5
1.2999999999996377,-1.99,2.5
1.3009999999996376,-1.99,2.5
1.3019999999996374,-1.99,2.5
1.3029999999996373,-1.99,2.5
1.3039999999996372,-1.99,2.5
1.3049999999996371,-1.99,2.5
1.305999999999637,-1.99,2.5
1.306999999999637,-1.99,2.5
1.3079999999996368,-1.99,2.5
1.3089999999996367,-1.99,2.5
1.3099999999996366,-1.99,2.5
1.3109999999996365,-1.99,2.5
1.3119999999996363,-1.99,2.5
1.3129999999996362,-1.99,2.5
1.3139999999996361,-1.99,2.5
1.314999999999636,-1.99,2.5
1.315999999999636,-1.99,2.5
1.3169999999996358,-1.99,2.5
1.3179999999996357,-1.99,2.5
1.3189999999996356,-1.99,2.5
1.3199999999996355,-1.99,2.5
1.3209999999996354,-1.99,2.5
1.3219999999996352,-1.99,2.5
1.3229999999996351,-1.99,2.5
1.323999999999635,-1.99,2.5
1.324999999999635,-1.99,2.5
1.3259999999996348,-1.99,2.5
1.3269999999996347,-1.99,2.5
1.3279999999996346,-1.99,2.5
1.3289999999996345,-1.99,2.5
1.3299999999996344,-1.99,2.5
1.3309999999996343,-1.99,2.5
1.3319999999996341,-1.99,2.5
1.332999999999634,-1.99,2.5
1.333999999999634,-1.99,2.5
1.3349999999996338,-1.99,2.5
1.3359999999996337,-1.99,2.5
1.3369999999996336,-1.99,2.5
1.3379999999996335,-1.99,2.5
1.3389999999996334,-1.99,2.5
1.3399999999996333,-1.99,2.5
1.3409999999996332,-1.99,2.5
1.341999999999633,-1.99,2.5
1.342999999999633,-1.99,2.5
1.3439999999996328,-1.99,2.5
1.3449999999996327,-1.99,2.5
1.3459999999996326,-1.99,2.5
1.3469999999996325,-1.99,2.5
1.3479999999996324,-1.99,2.5
1.3489999999996323,-1.99,2.5
1.3499999999996322,-1.99,2.5
1.350999999999632,-1.99,2.5
1.351999999999632,-1.99,2.5
1.3529999999996318,-1.99,2.5
1.3539999999996317,-1.99,2.5
1.3549999999996316,-1.99,2.5
1.3559999999996315,-1.99,2.5
1.3569999999996314,-1.99,2.5
1.3579999999996313,-1.99,2.5
1.3589999999996312,-1.99,2.5
1.359999999999631,-1.99,2.5
1.360999999999631,-1.99,2.5
1.3619999999996308,-1.99,2.5
1.3629999999996307,-1.99,2.5
1.3639999999996306,-1.99,2.5
1.3649999999996305,-1.99,2.5
1.3659999999996304,-1.99,2.5
1.3669999999996303,-1.99,2.5
1.3679999999996302,-1.99,2.5
1.36899999999963,-1.99,2.5
1.36999999999963,-1.99,2.5
1.3709999999996298,-1.99,2.5
1.3719999999996297,-1.99,2.5
1.3729999999996296,-1.99,2.5
1.3739999999996295,-1.99,2.5
1.3749999999996294,-1.99,2.5
1.3759999999996293,-1.99,2.5
1.3769999999996292,-1.99,2.5
1.377999999999629,-1.99,2.5
1.378999999999629,-1.99,2.5
1.3799999999996289,-1.99,2.5
1.3809999999996287,-1.99,2.5
1.3819999999996286,-1.99,2.5
1.3829999999996285,-1.99,2.5
1.3839999999996284,-1.99,2.5
1.3849999999996283,-1.99,2.5
1.3859999999996282,-1.99,2.5
1.386999999999628,-1.99,2.5
1.387999999999628,-1.99,2.5
1.3889999999996279,-1.99,2.5
1.3899999999996278,-1.99,2.5
1.3909999999996276,-1.99,2.5
1.3919999999996275,-1.99,2.5
1.3929999999996274,-1.99,2.5
1.3939999999996273,-1.99,2.5
1.3949999999996272,-1.99,2.5
1.395999999999627,-1.99,2.5
1.396999999999627,-1.99,2.5
1.3979999999996269,-1.99,2.5
1.3989999999996268,-1.99,2.5
1.3999999999996267,-1.99,2.5
1.4009999999996265,-1.99,2.5
1.4019999999996264,-1.99,2.5
1.4029999999996263,-1.99,2.5
1.4039999999996262,-1.99,2.5
1.404999999999626,-1.99,2.5
1.405999999999626,-1.99,2.5
1.4069999999996259,-1.99,2.5
1.4079999999996258,-1.99,2.5
1.4089999999996257,-1.99,2.5
1.4099999999996256,-1.99,2.5
1.4109999999996254,-1.99,2.5
1.4119999999996253,-1.99,2.5
1.4129999999996252,-1.99,2.5
1.4139999999996251,-1.99,2.5
1.414999999999625,-1.99,2.5
1.415999999999625,-1.99,2.5
1.4169999999996248,-1.99,2.5
1.4179999999996247,-1.99,2.5
1.4189999999996246,-1.99,2.5
1.4199999999996245,-1.99,2.5
1.4209999999996243,-1.99,2.5
1.4219999999996242,-1.99,2.5
1.4229999999996241,-1.99,2.5
1.423999999999624,-1.99,2.5
1.424999999999624,-1.99,2.5
1.4259999999996238,-1.99,2.5
1.4269999999996237,-1.99,2.5
1.4279999999996236,-1.99,2.5
1.4289999999996235,-1.99,2.5
1.4299999999996234,-1.99,2.5
1.4309999999996232,-1.99,2.5
1.4319999999996231,-1.99,2.5
1.432999999999623,-1.99,2.5
1.433999999999623,-1.99,2.5
1.4349999999996228,-1.99,2.5
1.4359999999996227,-1.99,2.5
1.4369999999996226,-1.99,2.5
1.4379999999996225,-1.99,2.5
1.4389999999996224,-1.99,2.5
1.4399999999996222,-1.99,2.5
1.4409999999996221,-1.99,2.5
1.441999999999622,-1.99,2.5
1.442999999999622,-1.99,2.5
1.4439999999996218,-1.99,2.5
1.4449999999996217,-1.99,2.5
1.4459999999996216,-1.99,2.5
1.4469999999996215,-1.99,2.5
1.4479999999996214,-1.99,2.5
1.4489999999996213,-1.99,2.5
1.4499999999996211,-1.99,2.5
1.450999999999621,-1.99,2.5
1.451999999999621,-1.99,2.5
1.4529999999996208,-1.99,2.5
1.4539999999996207,-1.99,2.5
1.4549999999996206,-1.99,2.5
1.4559999999996205,-1.99,2.5
1.4569999999996204,-1.99,2.5
1.4579999999996203,-1.99,2.5
1.4589999999996202,-1.99,2.5
1.45999999999962,-1.99,2.5
1.46099999999962,-1.99,2.5
1.4619999999996198,-1.99,2.5
1.4629999999996197,-1.99,2.5
1.4639999999996196,-1.99,2.5
1.4649999999996195,-1.99,2.5
1.4659999999996194,-1.99,2.5
1.4669999999996193,-1.99,2.5
1.4679999999996192,-1.99,2.5
1.468999999999619,-1.99,2.5
1.469999999999619,-1.99,2.5
1.4709999999996188,-1.99,2.5
1.4719999999996187,-1.99,2.5
1.4729999999996186,-1.99,2.5
1.4739999999996185,-1.99,2.5
1.4749999999996184,-1.99,2.5
1.4759999999996183,-1.99,2.5
1.4769999999996182,-1.99,2.5
1.477999999999618,-1.99,2.5
1.478999999999618,-1.99,2.5
1.4799999999996178,-1.99,2.5
1.4809999999996177,-1.99,2.5
1.4819999999996176,-1.99,2.5
1.4829999999996175,-1.99,2.5
1.4839999999996174,-1.99,2.5
1.4849999999996173,-1.99,2.5
1.4859999999996172,-1.99,2.5
1.486999999999617,-1.99,2.5
1.487999999999617,-1.99,2.5
1.4889999999996169,-1.99,2.5
1.4899999999996167,-1.99,2.5
1.4909999999996166,-1.99,2.5
1.4919999999996165,-1.99,2.5
1.4929999999996164,-1.99,2.5
1.4939999999996163,-1.99,2.5
1.4949999999996162,-1.99,2.5
1.495999999999616,-1.99,2.5
1.496999999999616,-1.99,2.5
1.4979999999996159,-1.99,2.5
1.4989999999996158,-1.99,2.5
1.4999999999996156,-1.99,2.5
1.5009999999996155,-1.99,2.5
1.5019999999996154,-1.99,2.5
1.5029999999996153,-1.99,2.5
1.5039999999996152,-1.99,2.5
1.504999999999615,-1.99,2.5
1.505999999999615,-1.99,2.5
1.5069999999996149,-1.99,2.5
1.5079999999996148,-1.99,2.5
1.5089999999996146,-1.99,2.5
1.5099999999996145,-1.99,2.5
1.5109999999996144,-1.99,2.5
1.5119999999996143,-1.99,2.5
1.5129999999996142,-1.99,2.5
1.513999999999614,-1.99,2.5
1.514999999999614,-1.99,2.5
1.5159999999996139,-1.99,2.5
1.5169999999996138,-1.99,2.5
1.5179999999996137,-1.99,2.5
1.5189999999996135,-1.99,2.5
1.5199999999996134,-1.99,2.5
1.5209999999996133,-1.99,2.5
1.5219999999996132,-1.99,2.5
1.522999999999613,-1.99,2.5
1.523999999999613,-1.99,2.5
1.5249999999996129,-1.99,2.5
1.5259999999996128,-1.99,2.5
1.5269999999996127,-1.99,2.5
1.5279999999996126,-1.99,2.5
1.5289999999996124,-1.99,2.5
1.5299999999996123,-1.99,2.5
1.5309999999996122,-1.99,2.5
1.5319999999996121,-1.99,2.5
1.532999999999612,-1.99,2.5
1.533999999999612,-1.99,2.5
1.5349999999996118,-1.99,2.5
1.5359999999996117,-1.99,2.5
1.5369999999996116,-1.99,2.5
1.5379999999996115,-1.99,2.5
1.5389999999996113,-1.99,2.5
1.5399999999996112,-1.99,2.5
1.5409999999996111,-1.99,2.5
1.541999999999611,-1.99,2.5
1.542999999999611,-1.99,2.5
1.5439999999996108,-1.99,2.5
1.5449999999996107,-1.99,2.5
1.5459999999996106,-1.99,2.5
1.5469999999996105,-1.99,2.5
1.5479999999996104,-1.99,2.5
1.5489999999996102,-1.99,2.5
1.5499999999996101,-1.99,2.5
1.55099999999961,-1.99,2.5
1.55199999999961,-1.99,2.5
1.5529999999996098,-1.99,2.5
1.5539999999996097,-1.99,2.5
1.5549999999996096,-1.99,2.5
1.5559999999996095,-1.99,2.5
1.5569999999996094,-1.99,2.5
1.5579999999996093,-1.99,2.5
1.5589999999996091,-1.99,2.5
1.559999999999609,-1.99,2.5
1.560999999999609,-1.99,2.5
1.5619999999996088,-1.99,2.5
1.5629999999996087,-1.99,2.5
1.5639999999996086,-1.99,2.5
1.5649999999996085,-1.99,2.5
1.5659999999996084,-1.99,2.5
1.5669999999996083,-1.99,2.5
1.5679999999996082,-1.99,2.5
1.568999999999608,-1.99,2.5
1.569999999999608,-1.99,2.5
1.5709999999996078,-1.99,2.5
1.5719999999996077,-1.99,2.5
1.5729999999996076,-1.99,2.5
1.5739999999996075,-1.99,2.5
1.5749999999996074,-1.99,2.5
1.5759999999996073,-1.99,2.5
1.5769999999996072,-1.99,2.5
1.577999999999607,-1.99,2.5
1.578999999999607,-1.99,2.5
1.5799999999996068,-1.99,2.5
1.5809999999996067,-1.99,2.5
1.5819999999996066,-1.99,2.5
1.5829999999996065,-1.99,2.5
1.5839999999996064,-1.99,2.5
1.5849999999996063,-1.99,2.5
1.5859999999996062,-1.99,2.5
1.586999999999606,-1.99,2.5
1.587999999999606,-1.99,2.5
1.5889999999996058,-1.99,2.5
1.5899999999996057,-1.99,2.5
1.5909999999996056,-1.99,2.5
1.5919999999996055,-1.99,2.5
1.5929999999996054,-1.99,2.5
1.5939999999996053,-1.99,2.5
1.5949999999996052,-1.99,2.5
1.595999999999605,-1.99,2.5
1.596999999999605,-1.99,2.5
1.5979999999996048,-1.99,2.5
1.5989999999996047,-1.99,2.5
1.5999999999996046,-1.99,2.5
1.6009999999996045,-1.99,2.5
1.6019999999996044,-1.99,2.5
1.6029999999996043,-1.99,2.5
1.6039999999996042,-1.99,2.5
1.604999999999604,-1.99,2.5
1.605999999999604,-1.99,2.5
1.6069999999996039,-1.99,2.5
1.6079999999996037,-1.99,2.5
1.6089999999996036,-1.99,2.5
1.6099999999996035,-1.99,2.5
1.6109999999996034,-1.99,2.5
1.6119999999996033,-1.99,2.5
1.6129999999996032,-1.99,2.5
1.613999999999603,-1.99,2.5
1.614999999999603,-1.99,2.5
1.6159999999996029,-1.99,2.5
1.6169999999996028,-1.99,2.5
1.6179999999996026,-1.99,2.5
1.6189999999996025,-1.99,2.5
1.6199999999996024,-1.99,2.5
1.6209999999996023,-1.99,2.5
1.6219999999996022,-1.99,2.5
1.622999999999602,-1.99,2.5
1.623999999999602,-1.99,2.5
1.6249999999996019,-1.99,2.5
1.6259999999996018,-1.99,2.5
1.6269999999996017,-1.99,2.5
1.6279999999996015,-1.99,2.5
1.6289999999996014,-1.99,2.5
1.6299999999996013,-1.99,2.5
1.6309999999996012,-1.99,2.5
1.631999999999601,-1.99,2.5
1.632999999999601,-1.99,2.5
1.6339999999996009,-1.99,2.5
1.6349999999996008,-1.99,2.5
1.6359999999996007,-1.99,2.5
1.6369999999996006,-1.99,2.5
1.6379999999996004,-1.99,2.5
1.6389999999996003,-1.99,2.5
1.6399999999996002,-1.99,2.5
1.6409999999996001,-1.99,2.5
1.6419999999996,-1.99,2.5
1.6429999999996,-1.99,2.5
1.6439999999995998,-1.99,2.5
1.6449999999995997,-1.99,2.5
1.6459999999995996,-1.99,2.5
1.6469999999995995,-1.99,2.5
1.6479999999995993,-1.99,2.5
1.6489999999995992,-1.99,2.5
1.6499999999995991,-1.99,2.5
1.650999999999599,-1.99,2.5
1.651999999999599,-1.99,2.5
1.6529999999995988,-1.99,2.5
1.6539999999995987,-1.99,2.5
1.6549999999995986,-1.99,2.5
1.6559999999995985,-1.99,2.5
1.6569999999995983,-1.99,2.5
1.6579999999995982,-1.99,2.5
1.6589999999995981,-1.99,2.5
1.659999999999598,-1.99,2.5
1.660999999999598,-1.99,2.5
1.6619999999995978,-1.99,2.5
1.6629999999995977,-1.99,2.5
1.6639999999995976,-1.99,2.5
1.6649999999995975,-1.99,2.5
1.6659999999995974,-1.99,2.5
1.6669999999995972,-1.99,2.5
1.6679999999995971,-1.99,2.5
1.668999999999597,-1.99,2.5
1.669999999999597,-1.99,2.5
1.6709999999995968,-1.99,2.5
1.6719999999995967,-1.99,2.5
1.6729999999995966,-1.99,2.5
1.6739999999995965,-1.99,2.5
1.6749999999995964,-1.99,2.5
1.6759999999995963,-1.99,2.5
1.6769999999995961,-1.99,2.5
1.677999999999596,-1.99,2.5
1.678999999999596,-1.99,2.5
1.6799999999995958,-1.99,2.5
1.6809999999995957,-1.99,2.5
1.6819999999995956,-1.99,2.5
1.6829999999995955,-1.99,2.5
1.6839999999995954,-1.99,2.5
1.6849999999995953,-1.99,2.5
1.6859999999995952,-1.99,2.5
1.686999999999595,-1.99,2.5
1.687999999999595,-1.99,2.5
1.6889999999995948,-1.99,2.5
1.6899999999995947,-1.99,2.5
1.6909999999995946,-1.99,2.5
1.6919999999995945,-1.99,2.5
1.6929999999995944,-1.99,2.5
1.6939999999995943,-1.99,2.5
1.6949999999995942,-1.99,2.5
1.695999999999594,-1.99,2.5
1.696999999999594,-1.99,2.5
1.6979999999995938,-1.99,2.5
1.6989999999995937,-1.99,2.5
1.6999999999995936,-1.99,2.5
1.7009999999995935,-1.99,2.5
1.7019999999995934,-1.99,2.5
1.7029999999995933,-1.99,2.5
1.7039999999995932,-1.99,2.5
1.704999999999593,-1.99,2.5
1.705999999999593,-1.99,2.5
1.7069999999995928,-1.99,2.5
1.7079999999995927,-1.99,2.5
1.7089999999995926,-1.99,2.5
1.7099999999995925,-1.99,2.5
1.7109999999995924,-1.99,2.5
1.7119999999995923,-1.99,2.5
1.7129999999995922,-1.99,2.5
1.713999999999592,-1.99,2.5
1.714999999999592,-1.99,2.5
1.7159999999995919,-1.99,2.5
1.7169999999995917,-1.99,2.5
1.7179999999995916,-1.99,2.5
1.7189999999995915,-1.99,2.5
1.7199999999995914,-1.99,2.5
1.7209999999995913,-1.99,2.5
1.7219999999995912,-1.99,2.5
1.722999999999591,-1.99,2.5
1.723999999999591,-1.99,2.5
1.7249999999995909,-1.99,2.5
1.7259999999995908,-1.99,2.5
1.7269999999995906,-1.99,2.5
1.7279999999995905,-1.99,2.5
1.7289999999995904,-1.99,2.5
1.7299999999995903,-1.99,2.5
1.7309999999995902,-1.99,2.5
1.73199999999959,-1.99,2.5
1.73299999999959,-1.99,2.5
1.7339999999995899,-1.99,2.5
1.7349999999995898,-1.99,2.5
1.7359999999995896,-1.99,2.5
1.7369999999995895,-1.99,2.5
1.7379999999995894,-1.99,2.5
1.7389999999995893,-1.99,2.5
1.7399999999995892,-1.99,2.5
1.740999999999589,-1.99,2.5
1.741999999999589,-1.99,2.5
1.7429999999995889,-1.99,2.5
1.7439999999995888,-1.99,2.5
1.7449999999995887,-1.99,2.5
1.7459999999995885,-1.99,2.5
1.7469999999995884,-1.99,2.5
1.7479999999995883,-1.99,2.5
1.7489999999995882,-1.99,2.5
1.749999999999588,-1.99,2.5
1.750999999999588,-1.99,2.5
1.7519999999995879,-1.99,2.5
1.7529999999995878,-1.99,2.5
1.7539999999995877,-1.99,2.5
1.7549999999995876,-1.99,2.5
1.7559999999995874,-1.99,2.5
1.7569999999995873,-1.99,2.5
1.7579999999995872,-1.99,2.5
1.7589999999995871,-1.99,2.5
1.759999999999587,-1.99,2.5
1.760999999999587,-1.99,2.5
1.7619999999995868,-1.99,2.5
1.7629999999995867,-1.99,2.5
1.7639999999995866,-1.99,2.5
1.7649999999995865,-1.99,2.5
1.7659999999995863,-1.99,2.5
1.7669999999995862,-1.99,2.5
1.7679999999995861,-1.99,2.5
1.768999999999586,-1.99,2.5
1.769999999999586,-1.99,2.5
1.7709999999995858,-1.99,2.5
1.7719999999995857,-1.99,2.5
1.7729999999995856,-1.99,2.5
1.7739999999995855,-1.99,2.5
1.7749999999995854,-1.99,2.5
1.7759999999995852,-1.99,2.5
1.7769999999995851,-1.99,2.5
1.777999999999585,-1.99,2.5
1.778999999999585,-1.99,2.5
1.7799999999995848,-1.99,2.5
1.7809999999995847,-1.99,2.5
1.7819999999995846,-1.99,2.5
1.7829999999995845,-1.99,2.5
1.7839999999995844,-1.99,2.5
1.7849999999995843,-1.99,2.5
1.7859999999995841,-1.99,2.5
1.786999999999584,-1.99,2.5
1.787999999999584,-1.99,2.5
1.7889999999995838,-1.99,2.5
1.7899999999995837,-1.99,2.5
1.7909999999995836,-1.99,2.5
1.7919999999995835,-1.99,2.5
1.7929999999995834,-1.99,2.5
1.7939999999995833,-1.99,2.5
1.7949999999995832,-1.99,2.5
1.795999999999583,-1.99,2.5
1.796999999999583,-1.99,2.5
1.7979999999995828,-1.99,2.5
1.7989999999995827,-1.99,2.5
1.7999999999995826,-1.99,2.5
